Id,preco
0,1569595.146636272
1,290000.0
2,480334.48448157136
3,420802.2102378747
4,330000.0
5,154000.0
6,685633.2221994258
7,504518.66025627806
8,333000.0
9,1179214.8181735044
10,545000.0
11,591952.6675517886
12,974915.4579058185
13,362054.2576205212
14,559441.908986732
15,676277.3403746182
16,352333.3333333333
17,322666.6666666667
18,570000.0
19,1191996.904757161
20,847126.3060230381
21,282185.81707630167
22,265000.0
23,378095.4565121524
24,259499.35402134192
25,335598.2852022008
26,525000.0
27,551850.0
28,871796.0313635515
29,912598.265743237
30,318999.0909090909
31,1227989.5392858717
32,851093.3074672428
33,2031132.7757788317
34,1183333.3333333333
35,250000.0
36,480000.0
37,1840177.4216001157
38,362554.65035875456
39,426196.9601168195
40,1743147.6635169787
41,1050903.4012215026
42,362865.28658492153
43,1300000.0
44,1164824.0829981647
45,215699.73030759575
46,2428751.686373938
47,475000.0
48,387773.5205876488
49,445000.0
50,297500.0
51,359818.1818181818
52,900000.0
53,1047134.8322219547
54,875735.0
55,422000.0
56,561391.7252338352
57,316090.0
58,810000.0
59,2677720.7692921264
60,2764500.0
61,591104.0
62,1415802.0
63,3324024.338657803
64,363113.28571428574
65,400000.0
66,607481.8181818182
67,1141265.597120945
68,806046.7324206826
69,429564.41910347337
70,1241512.6969141983
71,286826.7015585281
72,634964.8920252234
73,711304.8887494124
74,355093.1818181818
75,3500000.0
76,312306.83862420375
77,340722.3070949163
78,289867.22141591593
79,336384.85344854457
80,553000.0
81,393181.81818181806
82,335451.2542398798
83,1280077.791284053
84,1912769.5520465202
85,447521.52523198817
86,390222.22222222225
87,550000.0
88,525000.0
89,371990.9967971271
90,390000.0
91,811644.5537658345
92,278217.38777724456
93,301333.3333333333
94,180000.0
95,1277306.9323574235
96,1100000.0
97,1394008.074976297
98,365670.2090574029
99,612272.7272727272
100,458000.0
101,405000.0
102,1315558.2231482065
103,420000.0
104,406513.4348017928
105,881427.1888205904
106,772575.2868057138
107,1268124.3691317881
108,376378.12795200816
109,625000.0
110,410000.0
111,681112.5302353128
112,348134.6652052679
113,379951.0486060878
114,630965.4588461308
115,345998.590713102
116,602400.0
117,3170851.643371353
118,1206949.551275557
119,450000.0
120,1849629.0149952397
121,304052.92073561397
122,522102.9094605059
123,352454.6772707073
