Id,preco
0,1507611.166248337
1,299221.46512535494
2,662307.5881292581
3,371828.83714759815
4,494945.276249598
5,151547.90229931462
6,706660.7327945394
7,307719.8315052397
8,340335.5740235463
9,1030396.5086952015
10,709956.1932493432
11,72736.52451590681
12,1083534.1774709907
13,318847.9572771751
14,845219.6921686025
15,655520.5806987379
16,372863.6278815629
17,367840.78499774134
18,397227.85901181365
19,1128251.9958045876
20,588189.436798758
21,108690.40396634722
22,373628.2681299818
23,358882.6875572989
24,299838.0673709806
25,262373.846126792
26,510574.02349817473
27,547763.6349169931
28,830912.5124291382
29,929184.4588295456
30,355204.4746791662
31,1910230.010292154
32,1957625.090890562
33,1637990.2768915559
34,1369585.0399954456
35,376957.02762548206
36,584721.3862620005
37,2556136.005935055
38,380522.8385745634
39,504220.5802591811
40,1983967.4971562407
41,834013.0624061581
42,378896.7484018293
43,1567568.30988344
44,1224877.1507192964
45,101914.39082087844
46,7320246.1166777965
47,526886.4912622533
48,128171.24014883908
49,458061.0119195224
50,484184.88009425346
51,346299.818611644
52,630628.2869993139
53,891291.0295457772
54,952031.8916263122
55,407809.620216205
56,719514.4523221254
57,440149.27729656594
58,947390.6693187836
59,1841471.07097016
60,1815708.0749401068
61,574238.569311966
62,1205708.334439757
63,2485185.070570647
64,404581.6890029828
65,477417.0620937613
66,601290.0162653993
67,884539.9931697708
68,754796.7301703908
69,460203.4615328864
70,1379100.807859443
71,-1242765.649836561
72,532366.4863461553
73,604999.2168907367
74,391614.34973059525
75,2048481.8673735734
76,317344.17784738133
77,441342.89582849457
78,239468.74982012017
79,394617.56570295885
80,564386.1583799302
81,545024.4174361608
82,335428.90668456885
83,2014997.01717843
84,2084239.789327626
85,411434.80003454594
86,398109.142250689
87,496647.6320797013
88,510574.02349817473
89,402039.8415092359
90,662351.4534786447
91,1021054.0639238169
92,201828.26487756183
93,327460.6623595684
94,26910.566133757617
95,878972.215713466
96,1183669.134372642
97,1461193.9550240084
98,443855.83413689677
99,656215.2652357769
100,720794.2185188798
101,434799.0822886203
102,1215395.85569461
103,796771.1988137999
104,498335.99894875125
105,1058153.0965458758
106,806901.5654036911
107,1034923.3598995234
108,458232.58880273916
109,587297.257034048
110,437141.6787003911
111,940790.7529843345
112,630686.8987436036
113,432951.39162044355
114,590519.2108046706
115,336531.3702710455
116,530132.3004892194
117,3304641.473438221
118,796761.954545561
119,350344.8609942215
120,1893412.766269427
121,234288.39434608468
122,631528.7065117054
123,339032.8276999693
124,300305.20283831103
125,711261.8423255279
126,420552.70802877203
127,2014997.01717843
128,286940.11547385214
129,1216642.403178268
130,1163449.9309941425
131,2387837.261471113
132,507094.1162661379
133,1424092.3426741802
134,1510487.7624762144
135,519741.385419053
136,541074.6362702008
137,2217032.026784667
138,838652.3838362484
139,411031.9899874772
140,2189703.5135992663
141,449811.7553681936
142,256370.58951101056
143,1353634.2453549916
144,536649.1127952621
145,579333.7337556487
146,274370.27745945053
147,2328090.6721440237
148,641446.4504053921
149,1294635.1761917893
150,530106.9562801056
151,721354.2263986222
152,887799.6729272404
153,865573.9063275314
154,477531.97982377396
155,640080.2609538399
156,500361.0212696006
157,446111.0023027763
158,571643.2366086263
159,2059707.9688590614
160,1743432.612662598
161,584721.3862620005
162,923347.6052803204
163,496482.2435447711
164,200991.6583307106
165,361113.1048477646
166,630519.434343586
167,667125.2337642584
168,469483.42266185186
169,1235751.3204018536
170,641446.4504053921
171,467210.063397286
172,670009.7648671144
173,728835.8104979164
174,570959.9937765708
175,2219463.904406811
176,716380.1549024723
177,398109.142250689
178,1696493.70111255
179,229567.68892317882
180,954427.4586495035
181,355094.16105100827
182,2350123.5589775546
183,687079.6384681831
184,845656.6354813367
185,452416.7057965726
186,515697.29434812814
187,533168.924688417
188,1405590.664468891
189,364059.0777691391
190,1677925.4064244826
191,575260.7614934482
192,215115.78439537092
193,547089.639441289
194,512661.91624282475
195,859956.003990294
196,199348.48019725323
197,1687591.1330822003
198,319620.9921326869
199,568648.218740717
200,1589221.2672207425
201,349736.7122156925
202,581039.356910682
203,1791937.420767951
204,787090.9942276076
205,156974.01823641942
206,196479.84929178655
207,336519.7258207525
208,1095497.5066656691
209,1442927.647075576
210,915013.3733587738
211,2067063.1920107717
212,607310.8028165111
213,633079.0335437721
214,1329292.2768840825
215,415789.11476350436
216,295046.97501027456
217,661200.6302935295
218,557790.0772154902
219,285124.29881656246
220,574238.569311966
221,792037.1213314846
222,2478308.7221225165
223,311421.12561162666
224,342333.9863014186
225,657155.6346193913
226,340242.50429935916
227,658879.5302814243
228,-2293301.8112377618
229,454087.3970101456
230,369934.3392860382
231,456301.49129546783
232,330012.60573021893
233,638642.1772103901
234,504845.0366240841
235,394940.20486118225
236,742873.3048618907
237,1630015.0080944265
238,1395654.1936080747
239,577511.5834054115
240,936909.6735286771
241,246391.62448174017
242,540077.7319602704
243,517746.42910505645
244,788181.6145323773
245,433513.82241075416
246,467010.29929646826
247,692426.303367727
248,514139.53793069266
249,1121149.991976478
250,1551660.6101218148
251,538397.5165417308
252,524211.92025879514
253,607912.6534995856
254,638642.1772103901
255,685562.2796976385
256,325327.6373191783
257,764563.8658550798
258,1974091.7850067045
259,852315.1161859833
260,454128.24706075224
261,675868.4973194886
262,361119.9514409647
263,1152986.8752241677
264,351041.60831047164
265,497368.0576516903
266,361113.1048477646
267,697572.5948842028
268,358180.24653642136
269,1510487.7624762144
270,433531.9560951614
271,855500.0500571966
272,770136.7935898335
273,537868.359115372
274,544531.1775832109
275,389106.15011681686
276,435969.6182345465
277,1286976.7390270466
278,325327.6373191783
279,858226.3779707243
280,204131.77451279294
281,615934.5342657211
282,407809.620216205
283,427712.0552813262
284,1177073.5679708112
285,2856732.0827059187
286,524624.4468035157
287,872755.5906512255
288,524211.92025879514
289,682626.5129848681
290,819282.877092103
291,649081.532947347
292,836363.5043345081
293,533372.5482742353
294,2040131.5242220152
295,521243.4946973879
296,544191.1929691824
297,850960.9991931181
298,416449.23248528433
299,726296.2917592109
300,1069894.7490327961
301,677420.7566491308
302,430249.41833416163
303,679093.3448205546
304,352241.817431942
305,240397.02006561932
306,287603.7970477359
307,508166.9776897547
308,455561.21538054594
309,597682.4608874338
310,338557.17514294165
311,1621949.0773361018
312,1447191.8651027407
313,512822.48422812263
314,306368.49878816894
315,1258719.1200363322
316,1440039.7227212333
317,1215421.2133246001
318,446499.5651284456
319,496452.48755611747
320,329786.8013528066
321,1784724.0194917829
322,961011.759767289
323,380383.8269756675
324,448132.26621546573
325,574531.2000209534
326,477417.0620937613
327,1688936.9764540792
328,971672.9848057998
329,427463.4372260467
330,709304.3761096098
331,461459.1422991367
332,458678.8177286546
333,800406.5043962859
334,1435822.9973740263
335,547854.2446542055
336,364107.9539855913
337,523184.9033343664
338,1062704.5054358463
339,450227.21741343895
340,467210.063397286
341,897147.8987251897
342,1317431.3751975363
343,1343315.67447262
344,699426.8873375226
345,1032705.456263351
346,112785.10963800439
347,701356.7618385487
348,543059.922977584
349,1334857.257976827
350,483033.0475429628
351,1070775.1239997053
352,409908.6073267071
353,1225611.971676266
354,398109.142250689
355,625939.4217731025
356,538774.8130727473
357,1469293.8956448596
358,387790.6518442179
359,565003.0484627067
360,376138.16462388914
361,1115216.441020833
362,291467.7106907433
363,346126.4667788234
364,383091.80296623707
365,790950.8774348828
366,1126880.740650972
367,206515.07950763789
368,1688936.9764540792
369,1825675.8734149407
370,381103.3449824682
371,508659.47555746767
372,725332.1397473388
373,1628366.4862006446
374,869980.202816494
375,2167095.9151413627
376,416735.29889980785
377,185289.2603674053
378,1478940.887420032
379,601045.0691016783
380,676211.4779039186
381,340335.5740235463
382,577944.5435564688
383,984966.473314937
384,591572.2263469496
385,644379.1359564285
386,1435394.8177380164
387,1398814.0781683668
388,332455.6254636765
389,931950.4631285218
390,691387.3044341262
391,430249.41833416163
392,920525.777662728
393,687829.4988073705
394,306368.49878816894
395,369934.3392860382
396,458061.0119195224
397,508166.9776897547
398,838471.3904855364
399,598418.924594805
400,797447.4025328335
401,468083.63929693983
402,571821.729222334
403,362325.74850489036
404,898031.1561291676
405,1488535.929621155
406,332455.6254636765
407,606718.4453586739
408,1166310.3716254286
409,577942.5945175291
410,601199.145055417
411,296655.8175224799
412,130112.40167412866
413,477048.7029957215
414,537886.7482490609
415,614180.6087058403
416,773278.7781247377
417,475986.1055179974
418,375787.3550351376
419,263685.74450580473
420,591516.3711655933
421,323762.90617720736
422,279138.8169193675
423,345724.4216110351
424,355204.4746791662
425,732156.6823359826
426,908041.9125434228
427,1016610.0477209853
428,3047899.190073441
429,356228.240506812
430,428373.0989770023
431,314752.3772565908
432,953123.7092775602
433,200860.3018808986
434,1312415.0357539353
435,481988.59529179404
436,1838915.6365181124
437,2215196.2005557707
438,416844.6898643632
439,236050.7255949843
440,842055.519132168
441,446793.2937425197
442,355204.4746791662
443,449266.63477064937
444,950804.2840938352
445,895482.5313334097
446,110136.5925895127
447,358882.6875572989
448,844973.3566987724
449,385990.86331974785
450,318479.20471001056
451,1334857.257976827
452,798996.8666858575
453,466246.68784208375
454,359119.46071619785
455,606035.1330843358
456,978810.0864228627
457,265626.46319914283
458,434535.40966664103
459,346299.818611644
460,204131.77451279294
461,629123.4527953494
462,452888.8671287594
463,459583.2756634612
464,418643.0668386548
465,535615.2799980543
466,1022970.9696436552
467,1497928.6889566183
468,1266878.1586712042
469,3113159.2638157075
470,1838883.055795246
471,580779.0360569069
472,368113.80722365575
473,146301.46039529663
474,415328.97922828
475,1531308.3228365437
476,828037.0671137049
477,433432.85801178426
478,282814.2390109092
479,732611.506679933
480,566739.1893612166
481,1247370.91745403
482,629319.7112768379
483,439783.05304118013
484,704826.4215862557
485,652669.858433963
486,1280043.0193886214
487,518843.340903066
488,1598313.5803652545
489,371911.2432192685
490,754486.7102144746
491,479354.6072801907
492,631754.8808929693
493,483033.0475429628
494,603250.9547312587
495,1406839.7820644462
496,1002325.0383900169
497,572822.8725073361
498,632301.922375646
499,561644.3944073285
500,1732489.2215239601
501,2156548.0818046397
502,571821.729222334
503,245308.34725540807
504,441854.8754490401
505,1700606.9239358883
506,1837317.571910555
507,643277.5123213483
508,295716.71150231356
509,547763.6349169931
510,647353.7632823824
511,554483.6944703452
512,1596760.2408844403
513,379903.453625266
514,261849.1767917903
515,407809.620216205
516,1225750.3261524874
517,763566.6386964504
518,675696.7978345064
519,483867.8533396756
520,1881300.0871961734
521,1133354.144787808
522,574238.569311966
523,222999.46954266634
524,1334857.257976827
525,1907256.6029177995
526,795761.5745124612
527,1696792.478032468
528,638895.6735820536
529,336431.6315757403
530,899236.2559931462
531,562500.9729943245
532,606284.0327175569
533,866632.5734026656
534,365412.72197222407
535,57768.63914984101
536,576994.8213593181
537,2180463.665775924
538,1212622.1553244318
539,1502579.0381165508
540,409301.3016261207
541,343282.1437574306
542,688559.1917793553
543,1029767.2679938956
544,466513.6549048149
545,947253.5184540392
546,155981.68723845482
547,1152739.2322874644
548,385097.3114427021
549,321639.639473164
550,636906.3431124818
551,511432.54802598746
552,1411365.4583718397
553,1264501.9289802623
554,400006.90158784133
555,317215.2597500874
556,376957.02762548206
557,219895.47982667526
558,320740.0722990284
559,1891404.8776156732
560,495451.49964944494
561,398473.23796683573
562,112439.46400063229
563,633079.0335437721
564,579345.6711303275
565,638185.1653902311
566,257854.51289168152
567,322457.2153821844
568,596068.0599539996
569,978876.8696557318
570,279133.19423818216
571,911088.6186737169
572,337431.520368295
573,982791.2036896849
574,340619.48304010415
575,497896.58367694274
576,1732681.4814238527
577,1138919.163468327
578,192131.8279093193
579,874681.427558521
580,882382.5619693773
581,458700.16352256935
582,2417212.611153069
583,2270316.0874139266
584,394864.52671161713
585,1593558.392424548
586,878601.1225523686
587,1510487.7624762144
588,1345183.5190166049
589,571643.2366086263
590,451795.5892693589
591,1182355.3973095373
592,388358.6113076238
593,544531.1775832109
594,344468.39479078224
595,378705.5207467624
596,468984.20805718284
597,216005.46518697718
598,711261.8423255279
599,611111.7150269258
600,564150.679881753
601,761589.6198408992
602,1004279.4776204189
603,398976.9603535383
604,514937.4697097867
605,1529011.0195628153
606,220372.534006353
607,797741.3226999919
608,633079.0335437721
609,1711256.602233045
610,387426.64922993735
611,718308.1139203332
612,520378.1884824716
613,997153.7851842206
614,628798.2320274368
615,3018903.8910384886
616,320494.23847578466
617,899416.9675338247
618,225281.21231774404
619,439581.54563511326
620,336464.2763942197
621,387790.6518442179
622,4064453.021698341
623,1617236.4026975974
624,425895.4868028312
625,650146.6251896146
626,390258.55354790157
627,1661267.5355082972
628,444303.44504931895
629,1287004.9660279863
630,352241.817431942
631,784571.5306436818
632,506747.9680539316
633,733376.00546685
634,424748.79796214553
635,378530.82239753345
636,643920.2054960878
637,540077.7319602704
638,437608.2228485355
639,449106.1366742572
640,495477.1387120483
641,1143497.2123694255
642,486016.8776536586
643,523635.12059333734
644,486700.4319130335
645,597032.8776851357
646,336519.7258207525
647,390932.0737153768
648,458061.0119195224
649,376473.22507118294
650,435665.3292583376
651,864479.3156059638
652,443122.1765902409
653,411594.913309618
654,358932.8845047448
655,1089227.980855766
656,389034.93392883125
657,301609.1403210354
658,390340.7273330133
659,392474.5523983084
660,528167.6050435028
661,1030010.9758253635
662,654395.4890631262
663,520821.4943465751
664,567675.8567992253
665,319620.9921326869
666,570959.9937765708
667,576352.419643554
668,1057346.1253883739
669,981940.038652878
670,1657822.497530553
671,638642.1772103901
672,450598.04672074574
673,1112985.122335178
674,788021.9120233147
675,514482.55689048045
676,404581.6890029828
677,579623.4136533246
678,317749.0054987846
679,172642.71836236573
680,788915.8255127256
681,309327.10599480517
682,369934.3392860382
683,396097.72473556304
684,510574.02349817473
685,828016.8285882457
686,2034211.751594574
687,430249.41833416163
688,632301.9223756461
689,288723.94691616576
690,870756.1711227235
691,1216883.4175782425
692,551861.6970818548
693,852034.4067305571
694,666898.0325902166
695,708981.2266036455
696,530106.9562801056
697,303815.6121094619
698,913257.8060929414
699,382741.42500675283
700,605645.9664256347
701,364059.0777691391
702,1012963.7213384686
703,916589.7318570779
704,917492.1931835993
705,497911.9531866774
706,398907.49136750435
707,1743072.162517718
708,115043.18209594116
709,2285030.267676031
710,270645.62671419175
711,911729.9985819838
712,375040.5666552071
713,347509.528851897
714,712995.1950180356
715,1369585.0399954456
716,695727.856592335
717,1323952.4570914514
718,533405.9557298959
719,188445.09982657759
720,306754.9483746404
721,394232.4614080448
722,513847.6399348903
723,141427.97832201805
724,988395.2657920134
725,463806.8769031081
726,1193671.203468942
